repository,file_name,context,target_structure,line_number,relative_path,import_hint
jackrabbit-oak,HyperLogLog3Linear64Test.java,INSTANTIATION,HyperLogLog,97,oak-run-commons/src/test/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/HyperLogLog3Linear64Test.java,import org.apache.jackrabbit.oak.commons.collections.HyperLogLog
jackrabbit-oak,CountMinSketchTest.java,INSTANTIATION,CountMinSketch,43,oak-run-commons/src/test/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/CountMinSketchTest.java,
jackrabbit-oak,CountMinSketchTest.java,INSTANTIATION,CountMinSketch,48,oak-run-commons/src/test/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/CountMinSketchTest.java,
jackrabbit-oak,CountMinSketchTest.java,INSTANTIATION,CountMinSketch,53,oak-run-commons/src/test/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/CountMinSketchTest.java,
jackrabbit-oak,CountMinSketchTest.java,INSTANTIATION,CountMinSketch,58,oak-run-commons/src/test/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/CountMinSketchTest.java,
jackrabbit-oak,CountMinSketchTest.java,INSTANTIATION,CountMinSketch,59,oak-run-commons/src/test/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/CountMinSketchTest.java,
jackrabbit-oak,CountMinSketchTest.java,INSTANTIATION,CountMinSketch,85,oak-run-commons/src/test/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/CountMinSketchTest.java,
jackrabbit-oak,CountMinSketchTest.java,INSTANTIATION,CountSketchError,105,oak-run-commons/src/test/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/CountMinSketchTest.java,
jackrabbit-oak,Prefetcher.java,IMPORT,import org.apache.jackrabbit.oak.commons.collections.HyperLogLog,38,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/tree/Prefetcher.java,
jackrabbit-oak,Prefetcher.java,INSTANTIATION,HyperLogLog,136,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/tree/Prefetcher.java,import org.apache.jackrabbit.oak.commons.collections.HyperLogLog
jackrabbit-oak,TopKValues.java,INSTANTIATION,CountMinSketch,45,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/utils/TopKValues.java,
jackrabbit-oak,DistinctBinarySize.java,IMPORT,import org.apache.jackrabbit.oak.commons.collections.BloomFilter,31,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/modules/DistinctBinarySize.java,
jackrabbit-oak,DistinctBinarySize.java,IMPORT,import org.apache.jackrabbit.oak.commons.collections.HyperLogLog,32,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/modules/DistinctBinarySize.java,
jackrabbit-oak,DistinctBinarySize.java,INSTANTIATION,HyperLogLog,67,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/modules/DistinctBinarySize.java,import org.apache.jackrabbit.oak.commons.collections.HyperLogLog
jackrabbit-oak,DistinctBinarySizeHistogram.java,IMPORT,import org.apache.jackrabbit.oak.commons.collections.HyperLogLog,30,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/modules/DistinctBinarySizeHistogram.java,
jackrabbit-oak,DistinctBinarySizeHistogram.java,INSTANTIATION,HyperLogLog,87,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/modules/DistinctBinarySizeHistogram.java,import org.apache.jackrabbit.oak.commons.collections.HyperLogLog
jackrabbit-oak,PropertyStats.java,IMPORT,import org.apache.jackrabbit.oak.index.indexer.document.flatfile.analysis.utils.HyperLogLog3Linear64,35,oak-run-commons/src/main/java/org/apache/jackrabbit/oak/index/indexer/document/flatfile/analysis/modules/PropertyStats.java,
james-project,BloomFilterGCAlgorithmContract.java,IMPORT,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithm.Context,44,server/blob/blob-storage-strategy/src/test/java/org/apache/james/server/blob/deduplication/BloomFilterGCAlgorithmContract.java,
james-project,BloomFilterGCAlgorithmContract.java,IMPORT,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithm.Context.Snapshot,45,server/blob/blob-storage-strategy/src/test/java/org/apache/james/server/blob/deduplication/BloomFilterGCAlgorithmContract.java,
james-project,BloomFilterGCAlgorithmContract.java,INSTANTIATION,BloomFilterGCAlgorithm,97,server/blob/blob-storage-strategy/src/test/java/org/apache/james/server/blob/deduplication/BloomFilterGCAlgorithmContract.java,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithm.Context.Snapshot
james-project,BloomFilterGCAlgorithmContract.java,INSTANTIATION,BloomFilterGCAlgorithm,328,server/blob/blob-storage-strategy/src/test/java/org/apache/james/server/blob/deduplication/BloomFilterGCAlgorithmContract.java,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithm.Context.Snapshot
james-project,BlobGCTask.java,IMPORT,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithm.Context,31,server/blob/blob-storage-strategy/src/main/java/org/apache/james/server/blob/deduplication/BlobGCTask.java,
james-project,BlobGCTask.java,INSTANTIATION,BloomFilterGCAlgorithm,260,server/blob/blob-storage-strategy/src/main/java/org/apache/james/server/blob/deduplication/BlobGCTask.java,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithm.Context
james-project,BloomFilterGCAlgorithm.java,IMPORT,import com.google.common.hash.BloomFilter,46,server/blob/blob-storage-strategy/src/main/java/org/apache/james/server/blob/deduplication/BloomFilterGCAlgorithm.java,
james-project,FileBlobStoreGCAlgorithmTest.java,IMPORT,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithmContract,24,server/blob/blob-file/src/test/java/org/apache/james/blob/file/FileBlobStoreGCAlgorithmTest.java,
james-project,MemoryBlobStoreGCAlgorithmTest.java,IMPORT,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithmContract,23,server/blob/blob-memory/src/test/java/org/apache/james/blob/memory/MemoryBlobStoreGCAlgorithmTest.java,
james-project,S3MinioBlobStoreGCAlgorithmTest.java,IMPORT,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithmContract,31,server/blob/blob-s3/src/test/java/org/apache/james/blob/objectstorage/aws/S3MinioBlobStoreGCAlgorithmTest.java,
james-project,PostgresBlobStoreGCAlgorithmTest.java,IMPORT,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithm,34,server/blob/blob-postgres/src/test/java/org/apache/james/blob/postgres/PostgresBlobStoreGCAlgorithmTest.java,
james-project,PostgresBlobStoreGCAlgorithmTest.java,IMPORT,import org.apache.james.server.blob.deduplication.BloomFilterGCAlgorithmContract,35,server/blob/blob-postgres/src/test/java/org/apache/james/blob/postgres/PostgresBlobStoreGCAlgorithmTest.java,
james-project,PostgresBlobStoreGCAlgorithmTest.java,INSTANTIATION,BloomFilterGCAlgorithm.Context,87,server/blob/blob-postgres/src/test/java/org/apache/james/blob/postgres/PostgresBlobStoreGCAlgorithmTest.java,
kafka-merge-queue-sandbox,RocksDBStoreTest.java,IMPORT,import org.rocksdb.BloomFilter,73,streams/src/test/java/org/apache/kafka/streams/state/internals/RocksDBStoreTest.java,
kafka-merge-queue-sandbox,RocksDBStoreTest.java,INSTANTIATION,BloomFilter,1257,streams/src/test/java/org/apache/kafka/streams/state/internals/RocksDBStoreTest.java,import org.rocksdb.BloomFilter
kafka-merge-queue-sandbox,RocksDBStore.java,IMPORT,import org.rocksdb.BloomFilter,43,streams/src/main/java/org/apache/kafka/streams/state/internals/RocksDBStore.java,
kafka-merge-queue-sandbox,RocksDBStore.java,INSTANTIATION,BloomFilter,195,streams/src/main/java/org/apache/kafka/streams/state/internals/RocksDBStore.java,import org.rocksdb.BloomFilter
kafka,RocksDBStoreTest.java,IMPORT,import org.rocksdb.BloomFilter,78,streams/src/test/java/org/apache/kafka/streams/state/internals/RocksDBStoreTest.java,
kafka,RocksDBStoreTest.java,INSTANTIATION,BloomFilter,1826,streams/src/test/java/org/apache/kafka/streams/state/internals/RocksDBStoreTest.java,import org.rocksdb.BloomFilter
kafka,RocksDBStore.java,IMPORT,import org.rocksdb.BloomFilter,50,streams/src/main/java/org/apache/kafka/streams/state/internals/RocksDBStore.java,
kafka,RocksDBStore.java,INSTANTIATION,BloomFilter,212,streams/src/main/java/org/apache/kafka/streams/state/internals/RocksDBStore.java,import org.rocksdb.BloomFilter
kylin,BloomFilterTest.java,IMPORT,import org.apache.kylin.engine.spark.filter.BloomFilterSkipCollector,43,src/kylin-it/src/test/java/org/apache/kylin/newten/BloomFilterTest.java,
kylin,BloomFilterTest.java,IMPORT,import org.apache.kylin.engine.spark.filter.ParquetBloomFilter,44,src/kylin-it/src/test/java/org/apache/kylin/newten/BloomFilterTest.java,
kylin,QueryService.java,IMPORT,import org.apache.kylin.engine.spark.filter.BloomFilterSkipCollector,83,src/query-service/src/main/java/org/apache/kylin/rest/service/QueryService.java,
kylin,Repartitioner.java,IMPORT,import org.apache.kylin.engine.spark.filter.ParquetBloomFilter,30,src/spark-project/spark-common/src/main/java/org/apache/kylin/engine/spark/utils/Repartitioner.java,
lucene,BloomFilteringPostingsFormat.java,IMPORT,import org.apache.lucene.codecs.bloom.FuzzySet.ContainsResult,31,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,
lucene,BloomFilteringPostingsFormat.java,INSTANTIATION,DefaultBloomFilterFactory,120,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,
lucene,BloomFilteringPostingsFormat.java,INSTANTIATION,DefaultBloomFilterFactory,126,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,
lucene,BloomFilteringPostingsFormat.java,INSTANTIATION,BloomFilteredFieldsConsumer,138,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,
lucene,BloomFilteringPostingsFormat.java,INSTANTIATION,BloomFilteredFieldsProducer,143,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,
lucene,BloomFilteringPostingsFormat.java,INSTANTIATION,BloomFilteredTerms,204,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,
lucene,BloomFilteringPostingsFormat.java,INSTANTIATION,BloomFilteredTermsEnum,230,lucene/codecs/src/java/org/apache/lucene/codecs/bloom/BloomFilteringPostingsFormat.java,
lucene,TestBloomPostingsFormat.java,IMPORT,import org.apache.lucene.tests.codecs.bloom.TestBloomFilteredLucenePostings,20,lucene/codecs/src/test/org/apache/lucene/codecs/bloom/TestBloomPostingsFormat.java,
lucene,TestBloomPostingsFormat.java,INSTANTIATION,TestBloomFilteredLucenePostings,26,lucene/codecs/src/test/org/apache/lucene/codecs/bloom/TestBloomPostingsFormat.java,import org.apache.lucene.tests.codecs.bloom.TestBloomFilteredLucenePostings
lucene,RandomCodec.java,IMPORT,import org.apache.lucene.tests.codecs.bloom.TestBloomFilteredLucenePostings,57,lucene/test-framework/src/java/org/apache/lucene/tests/index/RandomCodec.java,
lucene,RandomCodec.java,INSTANTIATION,TestBloomFilteredLucenePostings,251,lucene/test-framework/src/java/org/apache/lucene/tests/index/RandomCodec.java,import org.apache.lucene.tests.codecs.bloom.TestBloomFilteredLucenePostings
lucene,TestBloomFilteredLucenePostings.java,IMPORT,import org.apache.lucene.codecs.bloom.BloomFilterFactory,23,lucene/test-framework/src/java/org/apache/lucene/tests/codecs/bloom/TestBloomFilteredLucenePostings.java,
lucene,TestBloomFilteredLucenePostings.java,IMPORT,import org.apache.lucene.codecs.bloom.BloomFilteringPostingsFormat,24,lucene/test-framework/src/java/org/apache/lucene/tests/codecs/bloom/TestBloomFilteredLucenePostings.java,
lucene,TestBloomFilteredLucenePostings.java,IMPORT,import org.apache.lucene.codecs.bloom.FuzzySet,25,lucene/test-framework/src/java/org/apache/lucene/tests/codecs/bloom/TestBloomFilteredLucenePostings.java,
lucene,TestBloomFilteredLucenePostings.java,INSTANTIATION,BloomFilteringPostingsFormat,60,lucene/test-framework/src/java/org/apache/lucene/tests/codecs/bloom/TestBloomFilteredLucenePostings.java,import org.apache.lucene.codecs.bloom.BloomFilteringPostingsFormat
lucene,TestBloomFilteredLucenePostings.java,INSTANTIATION,LowMemoryBloomFactory,61,lucene/test-framework/src/java/org/apache/lucene/tests/codecs/bloom/TestBloomFilteredLucenePostings.java,
nifi,DeduplicateRecord.java,IMPORT,import com.google.common.hash.BloomFilter,20,nifi-extension-bundles/nifi-standard-bundle/nifi-standard-processors/src/main/java/org/apache/nifi/processors/standard/DeduplicateRecord.java,
nifi,DeduplicateRecord.java,INSTANTIATION,BloomFilterWrapper,383,nifi-extension-bundles/nifi-standard-bundle/nifi-standard-processors/src/main/java/org/apache/nifi/processors/standard/DeduplicateRecord.java,
orc,RecordReaderImpl.java,IMPORT,import org.apache.orc.util.BloomFilter,57,java/core/src/java/org/apache/orc/impl/RecordReaderImpl.java,
orc,RecordReaderImpl.java,IMPORT,import org.apache.orc.util.BloomFilterIO,58,java/core/src/java/org/apache/orc/impl/RecordReaderImpl.java,
orc,TreeWriterBase.java,IMPORT,import org.apache.orc.util.BloomFilter,38,java/core/src/java/org/apache/orc/impl/writer/TreeWriterBase.java,
orc,TreeWriterBase.java,IMPORT,import org.apache.orc.util.BloomFilterIO,39,java/core/src/java/org/apache/orc/impl/writer/TreeWriterBase.java,
orc,TreeWriterBase.java,IMPORT,import org.apache.orc.util.BloomFilterUtf8,40,java/core/src/java/org/apache/orc/impl/writer/TreeWriterBase.java,
orc,TreeWriterBase.java,INSTANTIATION,BloomFilter,109,java/core/src/java/org/apache/orc/impl/writer/TreeWriterBase.java,import org.apache.orc.util.BloomFilterUtf8
orc,TreeWriterBase.java,INSTANTIATION,BloomFilterUtf8,116,java/core/src/java/org/apache/orc/impl/writer/TreeWriterBase.java,import org.apache.orc.util.BloomFilterUtf8
orc,StringFilters.java,IMPORT,import org.apache.orc.util.CuckooSetBytes,25,java/core/src/java/org/apache/orc/impl/filter/leaf/StringFilters.java,
orc,StringFilters.java,INSTANTIATION,CuckooSetBytes,81,java/core/src/java/org/apache/orc/impl/filter/leaf/StringFilters.java,import org.apache.orc.util.CuckooSetBytes
orc,BloomFilterIO.java,INSTANTIATION,BloomFilterUtf8,94,java/core/src/java/org/apache/orc/util/BloomFilterIO.java,
orc,BloomFilterIO.java,INSTANTIATION,BloomFilter,96,java/core/src/java/org/apache/orc/util/BloomFilterIO.java,
orc,BloomFilterIO.java,INSTANTIATION,BloomFilterUtf8,110,java/core/src/java/org/apache/orc/util/BloomFilterIO.java,
orc,TestOrcTimezonePPD.java,IMPORT,import org.apache.orc.util.BloomFilter,32,java/core/src/test/org/apache/orc/TestOrcTimezonePPD.java,
orc,TestOrcTimezonePPD.java,IMPORT,import org.apache.orc.util.BloomFilterIO,33,java/core/src/test/org/apache/orc/TestOrcTimezonePPD.java,
orc,TestRecordReaderImpl.java,IMPORT,import org.apache.orc.util.BloomFilter,62,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,
orc,TestRecordReaderImpl.java,IMPORT,import org.apache.orc.util.BloomFilterIO,63,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,
orc,TestRecordReaderImpl.java,IMPORT,import org.apache.orc.util.BloomFilterUtf8,64,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilterUtf8,1301,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilterUtf8,1302,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilterUtf8,1333,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilterUtf8,1335,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilterUtf8,1337,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1671,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1686,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1705,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1723,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1738,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1757,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1775,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1790,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1809,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1828,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1844,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1863,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1883,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1902,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestRecordReaderImpl.java,INSTANTIATION,BloomFilter,1925,java/core/src/test/org/apache/orc/impl/TestRecordReaderImpl.java,import org.apache.orc.util.BloomFilterUtf8
orc,TestPredicatePushDownBounds.java,IMPORT,import org.apache.orc.util.BloomFilter,26,java/core/src/test/org/apache/orc/impl/TestPredicatePushDownBounds.java,
orc,TestPredicatePushDownBounds.java,INSTANTIATION,BloomFilter,54,java/core/src/test/org/apache/orc/impl/TestPredicatePushDownBounds.java,import org.apache.orc.util.BloomFilter
orc,TestPredicatePushDownBounds.java,INSTANTIATION,BloomFilter,159,java/core/src/test/org/apache/orc/impl/TestPredicatePushDownBounds.java,import org.apache.orc.util.BloomFilter
orc,TestPredicatePushDownBounds.java,INSTANTIATION,BloomFilter,205,java/core/src/test/org/apache/orc/impl/TestPredicatePushDownBounds.java,import org.apache.orc.util.BloomFilter
orc,CuckooSetBytesTest.java,INSTANTIATION,CuckooSetBytes,44,java/core/src/test/org/apache/orc/util/CuckooSetBytesTest.java,
orc,CuckooSetBytesTest.java,INSTANTIATION,CuckooSetBytes,82,java/core/src/test/org/apache/orc/util/CuckooSetBytesTest.java,
orc,TestBloomFilter.java,INSTANTIATION,BloomFilter.BitSet,39,java/core/src/test/org/apache/orc/util/TestBloomFilter.java,
orc,TestBloomFilter.java,INSTANTIATION,BloomFilterUtf8,104,java/core/src/test/org/apache/orc/util/TestBloomFilter.java,
orc,TestBloomFilter.java,INSTANTIATION,BloomFilterUtf8,213,java/core/src/test/org/apache/orc/util/TestBloomFilter.java,
orc,TestBloomFilter.java,INSTANTIATION,BloomFilterUtf8,240,java/core/src/test/org/apache/orc/util/TestBloomFilter.java,
orc,TestBloomFilter.java,INSTANTIATION,BloomFilterUtf8,241,java/core/src/test/org/apache/orc/util/TestBloomFilter.java,
orc,JsonFileDump.java,IMPORT,import org.apache.orc.util.BloomFilter,48,java/tools/src/java/org/apache/orc/tools/JsonFileDump.java,
orc,JsonFileDump.java,IMPORT,import org.apache.orc.util.BloomFilterIO,49,java/tools/src/java/org/apache/orc/tools/JsonFileDump.java,
orc,FileDump.java,IMPORT,import org.apache.orc.util.BloomFilter,48,java/tools/src/java/org/apache/orc/tools/FileDump.java,
orc,FileDump.java,IMPORT,import org.apache.orc.util.BloomFilterIO,49,java/tools/src/java/org/apache/orc/tools/FileDump.java,
orc,CheckTool.java,IMPORT,import org.apache.orc.util.BloomFilter,44,java/tools/src/java/org/apache/orc/tools/CheckTool.java,
orc,CheckTool.java,IMPORT,import org.apache.orc.util.BloomFilterIO,45,java/tools/src/java/org/apache/orc/tools/CheckTool.java,
ozhera,RedisService.java,IMPORT,import redis.clients.jedis.bloom.BFInsertParams,29,ozhera-app/app-service/src/main/java/org/apache/ozhera/app/redis/RedisService.java,
ozhera,RedisService.java,IMPORT,import redis.clients.jedis.bloom.BFReserveParams,30,ozhera-app/app-service/src/main/java/org/apache/ozhera/app/redis/RedisService.java,
ozhera,TraceIdRedisBloomUtil.java,IMPORT,import com.google.common.hash.BloomFilter,22,trace-etl/trace-etl-es/src/main/java/org/apache/ozhera/trace/etl/es/util/bloomfilter/TraceIdRedisBloomUtil.java,
ozhera,ConsumerService.java,IMPORT,import org.apache.ozhera.trace.etl.es.util.bloomfilter.TraceIdRedisBloomUtil,29,trace-etl/trace-etl-es/src/main/java/org/apache/ozhera/trace/etl/es/consumer/ConsumerService.java,
ozhera,FilterService.java,IMPORT,import org.apache.ozhera.trace.etl.es.util.bloomfilter.TraceIdRedisBloomUtil,28,trace-etl/trace-etl-es/src/main/java/org/apache/ozhera/trace/etl/es/consumer/FilterService.java,
ozone,ManagedBloomFilter.java,IMPORT,import org.rocksdb.BloomFilter,23,hadoop-hdds/managed-rocksdb/src/main/java/org/apache/hadoop/hdds/utils/db/managed/ManagedBloomFilter.java,
ozone,DBProfile.java,IMPORT,import org.apache.hadoop.hdds.utils.db.managed.ManagedBloomFilter,23,hadoop-hdds/framework/src/main/java/org/apache/hadoop/hdds/utils/db/DBProfile.java,
ozone,DBProfile.java,INSTANTIATION,ManagedBloomFilter,92,hadoop-hdds/framework/src/main/java/org/apache/hadoop/hdds/utils/db/DBProfile.java,import org.apache.hadoop.hdds.utils.db.managed.ManagedBloomFilter
paimon,ParquetFormatReadWriteTest.java,IMPORT,import org.apache.parquet.column.values.bloomfilter.BloomFilter,43,paimon-format/src/test/java/org/apache/paimon/format/parquet/ParquetFormatReadWriteTest.java,
paimon,RecordReaderImpl.java,IMPORT,import org.apache.orc.util.BloomFilter,58,paimon-format/src/main/java/org/apache/orc/impl/RecordReaderImpl.java,
paimon,RecordReaderImpl.java,IMPORT,import org.apache.orc.util.BloomFilterIO,59,paimon-format/src/main/java/org/apache/orc/impl/RecordReaderImpl.java,
paimon,ColumnCompressionRecordWriter.java,IMPORT,import org.apache.parquet.column.values.bloomfilter.BloomFilterWriteStore,23,paimon-format/src/main/java/org/apache/parquet/hadoop/ColumnCompressionRecordWriter.java,
paimon,ParquetFileReader.java,IMPORT,import org.apache.parquet.column.values.bloomfilter.BlockSplitBloomFilter,41,paimon-format/src/main/java/org/apache/parquet/hadoop/ParquetFileReader.java,
paimon,ParquetFileReader.java,IMPORT,import org.apache.parquet.column.values.bloomfilter.BloomFilter,42,paimon-format/src/main/java/org/apache/parquet/hadoop/ParquetFileReader.java,
paimon,ParquetFileReader.java,IMPORT,import org.apache.parquet.format.BloomFilterHeader,53,paimon-format/src/main/java/org/apache/parquet/hadoop/ParquetFileReader.java,
paimon,ParquetFileReader.java,IMPORT,import static org.apache.parquet.filter2.compat.RowGroupFilter.FilterLevel.BLOOMFILTER,109,paimon-format/src/main/java/org/apache/parquet/hadoop/ParquetFileReader.java,
paimon,ParquetFileReader.java,INSTANTIATION,BloomFilterReader,1037,paimon-format/src/main/java/org/apache/parquet/hadoop/ParquetFileReader.java,
paimon,ParquetFileReader.java,INSTANTIATION,BloomFilterReader,1041,paimon-format/src/main/java/org/apache/parquet/hadoop/ParquetFileReader.java,
paimon,ParquetFileReader.java,INSTANTIATION,BlockSplitBloomFilter,1144,paimon-format/src/main/java/org/apache/parquet/hadoop/ParquetFileReader.java,import org.apache.parquet.column.values.bloomfilter.BlockSplitBloomFilter
paimon,ColumnCompressionPageWriteStore.java,IMPORT,import org.apache.parquet.column.values.bloomfilter.BloomFilter,33,paimon-format/src/main/java/org/apache/parquet/hadoop/ColumnCompressionPageWriteStore.java,
paimon,ColumnCompressionPageWriteStore.java,IMPORT,import org.apache.parquet.column.values.bloomfilter.BloomFilterWriteStore,34,paimon-format/src/main/java/org/apache/parquet/hadoop/ColumnCompressionPageWriteStore.java,
paimon,ColumnCompressionPageWriteStore.java,IMPORT,import org.apache.parquet.column.values.bloomfilter.BloomFilterWriter,35,paimon-format/src/main/java/org/apache/parquet/hadoop/ColumnCompressionPageWriteStore.java,
paimon,BloomFilterTest.java,INSTANTIATION,BloomFilter,122,paimon-common/src/test/java/org/apache/paimon/utils/BloomFilterTest.java,
paimon,BloomFilter64Test.java,INSTANTIATION,BloomFilter64,35,paimon-common/src/test/java/org/apache/paimon/utils/BloomFilter64Test.java,
paimon,FileBasedBloomFilterTest.java,INSTANTIATION,BloomFilter,47,paimon-common/src/test/java/org/apache/paimon/utils/FileBasedBloomFilterTest.java,
paimon,FileBasedBloomFilterTest.java,INSTANTIATION,FileBasedBloomFilter,57,paimon-common/src/test/java/org/apache/paimon/utils/FileBasedBloomFilterTest.java,
paimon,SortLookupStoreTest.java,IMPORT,import org.apache.paimon.utils.BloomFilter,38,paimon-common/src/test/java/org/apache/paimon/lookup/sort/SortLookupStoreTest.java,
paimon,SortLookupStoreFactoryTest.java,IMPORT,import org.apache.paimon.utils.BloomFilter,30,paimon-common/src/test/java/org/apache/paimon/lookup/sort/SortLookupStoreFactoryTest.java,
paimon,SortLookupStoreCloseTest.java,IMPORT,import org.apache.paimon.utils.BloomFilter,31,paimon-common/src/test/java/org/apache/paimon/lookup/sort/SortLookupStoreCloseTest.java,
paimon,FileIndexPredicateTest.java,IMPORT,import org.apache.paimon.fileindex.bloomfilter.BloomFilterFileIndex,21,paimon-common/src/test/java/org/apache/paimon/fileindex/FileIndexPredicateTest.java,
paimon,FileIndexPredicateTest.java,IMPORT,import static org.apache.paimon.fileindex.bloomfilter.BloomFilterFileIndexFactory.BLOOM_FILTER,44,paimon-common/src/test/java/org/apache/paimon/fileindex/FileIndexPredicateTest.java,
